,날짜,종가,전일비,시가,고가,저가,거래량
1,2007.12.20,559000.0,1000.0,559000.0,568000.0,554000.0,439365.0
2,2007.12.18,560000.0,0.0,550000.0,564000.0,549000.0,435046.0
3,2007.12.17,560000.0,21000.0,568000.0,577000.0,560000.0,588904.0
4,2007.12.14,581000.0,9000.0,583000.0,588000.0,574000.0,401297.0
5,2007.12.13,590000.0,8000.0,596000.0,599000.0,583000.0,686677.0
9,2007.12.12,598000.0,5000.0,591000.0,600000.0,586000.0,603108.0
10,2007.12.11,603000.0,11000.0,614000.0,614000.0,603000.0,448498.0
11,2007.12.10,614000.0,6000.0,613000.0,614000.0,606000.0,452015.0
12,2007.12.07,608000.0,4000.0,613000.0,617000.0,604000.0,604735.0
13,2007.12.06,612000.0,30000.0,598000.0,612000.0,597000.0,1125181.0
1,2007.12.05,582000.0,7000.0,574000.0,594000.0,571000.0,464512.0
2,2007.12.04,575000.0,9000.0,571000.0,581000.0,568000.0,412473.0
3,2007.12.03,566000.0,1000.0,555000.0,568000.0,544000.0,465441.0
4,2007.11.30,565000.0,2000.0,567000.0,573000.0,562000.0,593196.0
5,2007.11.29,567000.0,23000.0,555000.0,569000.0,552000.0,894868.0
9,2007.11.28,544000.0,5000.0,543000.0,552000.0,536000.0,488377.0
10,2007.11.27,539000.0,24000.0,556000.0,556000.0,530000.0,678884.0
11,2007.11.26,563000.0,6000.0,561000.0,564000.0,547000.0,556621.0
12,2007.11.23,557000.0,18000.0,535000.0,560000.0,535000.0,858483.0
13,2007.11.22,539000.0,24000.0,510000.0,539000.0,509000.0,763412.0
1,2007.11.21,515000.0,16000.0,531000.0,531000.0,514000.0,662031.0
2,2007.11.20,531000.0,10000.0,530000.0,535000.0,526000.0,431832.0
3,2007.11.19,541000.0,16000.0,558000.0,561000.0,541000.0,445045.0
4,2007.11.16,557000.0,13000.0,558000.0,567000.0,554000.0,480745.0
5,2007.11.15,570000.0,23000.0,546000.0,571000.0,545000.0,1021965.0
9,2007.11.14,547000.0,15000.0,545000.0,548000.0,538000.0,599956.0
10,2007.11.13,532000.0,0.0,525000.0,539000.0,523000.0,507261.0
11,2007.11.12,532000.0,8000.0,530000.0,534000.0,524000.0,518333.0
12,2007.11.09,540000.0,4000.0,539000.0,550000.0,534000.0,639905.0
13,2007.11.08,536000.0,34000.0,558000.0,562000.0,536000.0,885500.0
1,2007.11.07,570000.0,22000.0,549000.0,573000.0,547000.0,1185442.0
2,2007.11.06,548000.0,20000.0,523000.0,548000.0,523000.0,615179.0
3,2007.11.05,528000.0,12000.0,535000.0,537000.0,526000.0,552045.0
4,2007.11.02,540000.0,9000.0,540000.0,548000.0,538000.0,478373.0
5,2007.11.01,549000.0,1000.0,555000.0,557000.0,543000.0,535987.0
9,2007.10.31,550000.0,6000.0,547000.0,551000.0,543000.0,554686.0
10,2007.10.30,544000.0,1000.0,545000.0,550000.0,537000.0,383367.0
11,2007.10.29,545000.0,13000.0,540000.0,550000.0,535000.0,803595.0
12,2007.10.26,532000.0,25000.0,511000.0,532000.0,503000.0,1028972.0
13,2007.10.25,507000.0,6000.0,511000.0,518000.0,500000.0,746154.0
1,2007.10.24,513000.0,9000.0,526000.0,526000.0,509000.0,809430.0
2,2007.10.23,522000.0,0.0,525000.0,530000.0,522000.0,639428.0
3,2007.10.22,522000.0,18000.0,521000.0,533000.0,519000.0,660209.0
4,2007.10.19,540000.0,18000.0,529000.0,548000.0,519000.0,970389.0
5,2007.10.18,522000.0,7000.0,520000.0,526000.0,516000.0,600895.0
9,2007.10.17,515000.0,0.0,516000.0,522000.0,508000.0,717686.0
10,2007.10.16,515000.0,27000.0,527000.0,532000.0,513000.0,1337079.0
11,2007.10.15,542000.0,15000.0,558000.0,562000.0,538000.0,678801.0
12,2007.10.12,557000.0,2000.0,551000.0,572000.0,547000.0,1131265.0
13,2007.10.11,555000.0,3000.0,553000.0,559000.0,543000.0,604203.0
1,2007.10.10,552000.0,15000.0,545000.0,553000.0,538000.0,651943.0
2,2007.10.09,537000.0,14000.0,541000.0,545000.0,533000.0,814499.0
3,2007.10.08,551000.0,2000.0,554000.0,558000.0,541000.0,567816.0
4,2007.10.05,553000.0,12000.0,566000.0,567000.0,548000.0,595779.0
5,2007.10.04,565000.0,14000.0,563000.0,570000.0,560000.0,806971.0
9,2007.10.02,579000.0,6000.0,579000.0,585000.0,576000.0,602735.0
10,2007.10.01,573000.0,2000.0,576000.0,577000.0,567000.0,343253.0
11,2007.09.28,575000.0,17000.0,576000.0,577000.0,570000.0,857833.0
12,2007.09.27,558000.0,24000.0,550000.0,558000.0,543000.0,998378.0
13,2007.09.21,534000.0,12000.0,540000.0,543000.0,532000.0,789349.0
1,2007.09.20,546000.0,6000.0,547000.0,552000.0,540000.0,580397.0
2,2007.09.19,552000.0,10000.0,553000.0,559000.0,548000.0,579688.0
3,2007.09.18,542000.0,3000.0,545000.0,548000.0,538000.0,475220.0
4,2007.09.17,545000.0,11000.0,551000.0,552000.0,544000.0,429775.0
5,2007.09.14,556000.0,6000.0,560000.0,561000.0,552000.0,485976.0
9,2007.09.13,562000.0,2000.0,560000.0,567000.0,551000.0,487920.0
10,2007.09.12,560000.0,7000.0,568000.0,570000.0,559000.0,293606.0
11,2007.09.11,567000.0,4000.0,565000.0,573000.0,561000.0,274242.0
12,2007.09.10,563000.0,12000.0,563000.0,564000.0,556000.0,355035.0
13,2007.09.07,575000.0,0.0,575000.0,575000.0,566000.0,314939.0
1,2007.09.06,575000.0,6000.0,562000.0,575000.0,561000.0,354811.0
2,2007.09.05,569000.0,6000.0,580000.0,585000.0,569000.0,392598.0
3,2007.09.04,575000.0,1000.0,576000.0,583000.0,571000.0,299246.0
4,2007.09.03,576000.0,15000.0,591000.0,591000.0,575000.0,397640.0
5,2007.08.31,591000.0,19000.0,570000.0,591000.0,570000.0,604518.0
9,2007.08.30,572000.0,10000.0,575000.0,578000.0,569000.0,384634.0
10,2007.08.29,562000.0,14000.0,558000.0,568000.0,558000.0,642367.0
11,2007.08.28,576000.0,1000.0,574000.0,577000.0,568000.0,524180.0
12,2007.08.27,577000.0,9000.0,591000.0,600000.0,575000.0,433787.0
13,2007.08.24,586000.0,13000.0,595000.0,597000.0,583000.0,378526.0
1,2007.08.23,599000.0,5000.0,610000.0,613000.0,597000.0,399470.0
2,2007.08.22,594000.0,2000.0,596000.0,602000.0,592000.0,404209.0
3,2007.08.21,592000.0,2000.0,590000.0,599000.0,586000.0,360890.0
4,2007.08.20,590000.0,18000.0,590000.0,592000.0,585000.0,480255.0
5,2007.08.17,572000.0,8000.0,587000.0,590000.0,568000.0,750269.0
9,2007.08.16,580000.0,32000.0,584000.0,590000.0,579000.0,1019576.0
10,2007.08.14,612000.0,1000.0,612000.0,621000.0,607000.0,338452.0
11,2007.08.13,613000.0,10000.0,606000.0,617000.0,601000.0,352710.0
12,2007.08.10,603000.0,18000.0,606000.0,608000.0,598000.0,614480.0
13,2007.08.09,621000.0,19000.0,620000.0,625000.0,616000.0,848994.0
1,2007.08.08,602000.0,18000.0,590000.0,602000.0,587000.0,412545.0
2,2007.08.07,584000.0,0.0,595000.0,596000.0,582000.0,314548.0
3,2007.08.06,584000.0,6000.0,573000.0,586000.0,572000.0,533294.0
4,2007.08.03,590000.0,0.0,600000.0,607000.0,589000.0,605194.0
5,2007.08.02,590000.0,9000.0,589000.0,596000.0,576000.0,586141.0
9,2007.08.01,581000.0,33000.0,600000.0,605000.0,576000.0,1060710.0
10,2007.07.31,614000.0,4000.0,615000.0,616000.0,609000.0,460355.0
11,2007.07.30,610000.0,14000.0,596000.0,610000.0,593000.0,611850.0
12,2007.07.27,596000.0,30000.0,617000.0,618000.0,596000.0,1146364.0
13,2007.07.26,626000.0,22000.0,649000.0,652000.0,626000.0,624477.0
1,2007.07.25,648000.0,6000.0,640000.0,653000.0,640000.0,398524.0
2,2007.07.24,654000.0,4000.0,659000.0,663000.0,646000.0,358818.0
3,2007.07.23,658000.0,3000.0,653000.0,660000.0,649000.0,408561.0
4,2007.07.20,661000.0,25000.0,641000.0,661000.0,636000.0,577445.0
5,2007.07.19,636000.0,4000.0,635000.0,649000.0,631000.0,596973.0
9,2007.07.18,640000.0,10000.0,658000.0,662000.0,640000.0,753917.0
10,2007.07.16,650000.0,37000.0,685000.0,686000.0,648000.0,967675.0
11,2007.07.13,687000.0,41000.0,665000.0,687000.0,659000.0,1373929.0
12,2007.07.12,646000.0,11000.0,635000.0,652000.0,634000.0,571650.0
13,2007.07.11,635000.0,6000.0,621000.0,638000.0,620000.0,531478.0
1,2007.07.10,629000.0,14000.0,639000.0,647000.0,629000.0,676063.0
2,2007.07.09,643000.0,16000.0,638000.0,649000.0,633000.0,1269926.0
3,2007.07.06,627000.0,36000.0,603000.0,632000.0,599000.0,1657421.0
4,2007.07.05,591000.0,13000.0,587000.0,593000.0,582000.0,668376.0
5,2007.07.04,578000.0,7000.0,573000.0,584000.0,572000.0,430156.0
9,2007.07.03,571000.0,6000.0,572000.0,575000.0,568000.0,519591.0
10,2007.07.02,565000.0,1000.0,558000.0,567000.0,558000.0,306054.0
11,2007.06.29,566000.0,12000.0,578000.0,579000.0,566000.0,576459.0
12,2007.06.28,578000.0,3000.0,581000.0,585000.0,575000.0,409739.0
13,2007.06.27,581000.0,7000.0,584000.0,586000.0,579000.0,347123.0
1,2007.06.26,588000.0,0.0,591000.0,593000.0,583000.0,391951.0
2,2007.06.25,588000.0,3000.0,588000.0,597000.0,585000.0,394549.0
3,2007.06.22,591000.0,2000.0,596000.0,601000.0,588000.0,830912.0
4,2007.06.21,589000.0,12000.0,586000.0,592000.0,579000.0,921332.0
5,2007.06.20,577000.0,8000.0,587000.0,588000.0,574000.0,572511.0
9,2007.06.19,585000.0,4000.0,594000.0,594000.0,583000.0,381509.0
10,2007.06.18,589000.0,15000.0,580000.0,590000.0,576000.0,684731.0
11,2007.06.15,574000.0,7000.0,578000.0,579000.0,571000.0,481646.0
12,2007.06.14,581000.0,8000.0,580000.0,581000.0,573000.0,639714.0
13,2007.06.13,573000.0,5000.0,575000.0,577000.0,567000.0,357930.0
1,2007.06.12,578000.0,0.0,572000.0,583000.0,572000.0,347447.0
2,2007.06.11,578000.0,6000.0,578000.0,585000.0,572000.0,669738.0
3,2007.06.08,572000.0,3000.0,562000.0,576000.0,561000.0,672987.0
4,2007.06.07,569000.0,2000.0,559000.0,570000.0,559000.0,482594.0
5,2007.06.05,571000.0,1000.0,575000.0,582000.0,569000.0,610785.0
9,2007.06.04,572000.0,16000.0,566000.0,578000.0,563000.0,1083523.0
10,2007.06.01,556000.0,21000.0,546000.0,559000.0,543000.0,965614.0
11,2007.05.31,535000.0,3000.0,536000.0,542000.0,532000.0,646556.0
12,2007.05.30,532000.0,5000.0,537000.0,537000.0,525000.0,788854.0
13,2007.05.29,537000.0,11000.0,546000.0,547000.0,535000.0,688101.0
1,2007.05.28,548000.0,4000.0,550000.0,551000.0,546000.0,394294.0
2,2007.05.25,552000.0,10000.0,550000.0,557000.0,550000.0,610558.0
3,2007.05.23,562000.0,3000.0,566000.0,568000.0,559000.0,376001.0
4,2007.05.22,565000.0,13000.0,556000.0,567000.0,556000.0,818029.0
5,2007.05.21,552000.0,2000.0,547000.0,558000.0,546000.0,541705.0
9,2007.05.18,554000.0,12000.0,560000.0,561000.0,548000.0,887355.0
10,2007.05.17,566000.0,4000.0,569000.0,573000.0,562000.0,659833.0
11,2007.05.16,570000.0,3000.0,569000.0,574000.0,569000.0,274571.0
12,2007.05.15,573000.0,1000.0,574000.0,575000.0,569000.0,332598.0
13,2007.05.14,574000.0,1000.0,575000.0,578000.0,570000.0,303571.0
1,2007.05.11,573000.0,2000.0,575000.0,577000.0,569000.0,361271.0
2,2007.05.10,575000.0,5000.0,585000.0,586000.0,575000.0,425696.0
3,2007.05.09,580000.0,2000.0,580000.0,586000.0,574000.0,388931.0
4,2007.05.08,582000.0,5000.0,588000.0,593000.0,579000.0,609400.0
5,2007.05.07,587000.0,11000.0,580000.0,587000.0,578000.0,585381.0
9,2007.05.04,576000.0,2000.0,574000.0,578000.0,574000.0,242355.0
10,2007.05.03,574000.0,1000.0,578000.0,581000.0,573000.0,293331.0
11,2007.05.02,575000.0,1000.0,570000.0,580000.0,570000.0,330000.0
12,2007.04.30,574000.0,6000.0,580000.0,583000.0,569000.0,377020.0
13,2007.04.27,580000.0,0.0,581000.0,587000.0,573000.0,608528.0
1,2007.04.26,580000.0,16000.0,570000.0,581000.0,570000.0,542671.0
2,2007.04.25,564000.0,7000.0,576000.0,578000.0,562000.0,590415.0
3,2007.04.24,571000.0,1000.0,574000.0,577000.0,568000.0,502092.0
4,2007.04.23,570000.0,3000.0,578000.0,584000.0,570000.0,371509.0
5,2007.04.20,573000.0,4000.0,574000.0,578000.0,571000.0,334966.0
9,2007.04.19,569000.0,14000.0,581000.0,582000.0,568000.0,642283.0
10,2007.04.18,583000.0,10000.0,590000.0,591000.0,581000.0,504000.0
11,2007.04.17,593000.0,0.0,596000.0,599000.0,588000.0,447858.0
12,2007.04.16,593000.0,8000.0,599000.0,603000.0,593000.0,404544.0
13,2007.04.13,601000.0,3000.0,604000.0,610000.0,595000.0,717531.0
1,2007.04.12,604000.0,5000.0,597000.0,604000.0,594000.0,687057.0
2,2007.04.11,599000.0,21000.0,584000.0,601000.0,583000.0,849659.0
3,2007.04.10,578000.0,6000.0,584000.0,589000.0,576000.0,445632.0
4,2007.04.09,584000.0,3000.0,590000.0,590000.0,583000.0,255566.0
5,2007.04.06,587000.0,6000.0,596000.0,598000.0,584000.0,308915.0
9,2007.04.05,593000.0,2000.0,601000.0,603000.0,591000.0,315446.0
10,2007.04.04,595000.0,21000.0,583000.0,597000.0,581000.0,895368.0
11,2007.04.03,574000.0,8000.0,567000.0,578000.0,566000.0,393533.0
12,2007.04.02,566000.0,3000.0,564000.0,571000.0,564000.0,400701.0
13,2007.03.30,563000.0,6000.0,569000.0,569000.0,562000.0,455340.0
1,2007.03.29,569000.0,3000.0,565000.0,574000.0,564000.0,615086.0
2,2007.03.28,572000.0,8000.0,580000.0,580000.0,570000.0,452146.0
3,2007.03.27,580000.0,4000.0,582000.0,583000.0,577000.0,375604.0
4,2007.03.26,584000.0,4000.0,582000.0,585000.0,578000.0,317996.0
5,2007.03.23,580000.0,2000.0,584000.0,586000.0,576000.0,345432.0
9,2007.03.22,582000.0,3000.0,585000.0,589000.0,582000.0,442398.0
10,2007.03.21,579000.0,0.0,581000.0,585000.0,575000.0,251192.0
11,2007.03.20,579000.0,8000.0,585000.0,587000.0,575000.0,430997.0
12,2007.03.19,587000.0,2000.0,587000.0,590000.0,582000.0,251118.0
13,2007.03.16,589000.0,3000.0,586000.0,593000.0,581000.0,290331.0
1,2007.03.15,586000.0,2000.0,585000.0,592000.0,584000.0,491675.0
2,2007.03.14,584000.0,16000.0,586000.0,588000.0,580000.0,501489.0
3,2007.03.13,600000.0,2000.0,604000.0,604000.0,593000.0,336560.0
4,2007.03.12,602000.0,16000.0,590000.0,602000.0,590000.0,633907.0
5,2007.03.09,586000.0,12000.0,583000.0,589000.0,580000.0,624981.0
9,2007.03.08,574000.0,4000.0,570000.0,582000.0,567000.0,581132.0
10,2007.03.07,570000.0,1000.0,575000.0,576000.0,565000.0,533148.0
11,2007.03.06,569000.0,6000.0,565000.0,579000.0,565000.0,581082.0
12,2007.03.05,563000.0,3000.0,562000.0,572000.0,561000.0,551685.0
13,2007.03.02,566000.0,1000.0,561000.0,572000.0,559000.0,674137.0
1,2007.02.28,567000.0,14000.0,558000.0,570000.0,558000.0,907799.0
2,2007.02.27,581000.0,2000.0,586000.0,586000.0,575000.0,449491.0
3,2007.02.26,583000.0,10000.0,587000.0,589000.0,579000.0,588859.0
4,2007.02.23,593000.0,9000.0,603000.0,604000.0,590000.0,528882.0
5,2007.02.22,602000.0,4000.0,606000.0,612000.0,602000.0,369153.0
9,2007.02.21,606000.0,6000.0,602000.0,612000.0,600000.0,553852.0
10,2007.02.20,600000.0,10000.0,595000.0,602000.0,588000.0,466277.0
11,2007.02.16,590000.0,16000.0,578000.0,592000.0,574000.0,856061.0
12,2007.02.15,574000.0,7000.0,581000.0,582000.0,569000.0,629396.0
13,2007.02.14,567000.0,5000.0,567000.0,573000.0,567000.0,630109.0
1,2007.02.13,562000.0,10000.0,569000.0,571000.0,560000.0,791736.0
2,2007.02.12,572000.0,13000.0,580000.0,580000.0,569000.0,925768.0
3,2007.02.09,585000.0,4000.0,579000.0,586000.0,579000.0,316085.0
4,2007.02.08,581000.0,5000.0,588000.0,590000.0,580000.0,515750.0
5,2007.02.07,586000.0,1000.0,588000.0,589000.0,580000.0,427843.0
9,2007.02.06,587000.0,1000.0,585000.0,588000.0,583000.0,296092.0
10,2007.02.05,586000.0,1000.0,589000.0,590000.0,583000.0,484554.0
11,2007.02.02,587000.0,7000.0,583000.0,591000.0,580000.0,767090.0
12,2007.02.01,580000.0,1000.0,576000.0,584000.0,576000.0,407592.0
13,2007.01.31,579000.0,4000.0,585000.0,585000.0,575000.0,375461.0
1,2007.01.30,583000.0,5000.0,582000.0,586000.0,575000.0,427479.0
2,2007.01.29,578000.0,9000.0,590000.0,591000.0,577000.0,595390.0
3,2007.01.26,587000.0,16000.0,600000.0,600000.0,587000.0,769965.0
4,2007.01.25,603000.0,2000.0,606000.0,608000.0,602000.0,235971.0
5,2007.01.24,601000.0,5000.0,600000.0,604000.0,599000.0,285136.0
9,2007.01.23,596000.0,5000.0,591000.0,600000.0,588000.0,515474.0
10,2007.01.22,591000.0,6000.0,585000.0,593000.0,583000.0,424080.0
11,2007.01.19,585000.0,10000.0,588000.0,588000.0,579000.0,744502.0
12,2007.01.18,595000.0,7000.0,599000.0,599000.0,589000.0,435259.0
13,2007.01.17,602000.0,11000.0,610000.0,610000.0,597000.0,498084.0
1,2007.01.16,613000.0,1000.0,615000.0,615000.0,611000.0,310451.0
2,2007.01.15,612000.0,9000.0,612000.0,615000.0,607000.0,673506.0
3,2007.01.12,603000.0,21000.0,590000.0,606000.0,585000.0,826085.0
4,2007.01.11,582000.0,4000.0,579000.0,588000.0,578000.0,613040.0
5,2007.01.10,578000.0,8000.0,582000.0,584000.0,575000.0,522576.0
9,2007.01.09,586000.0,4000.0,587000.0,594000.0,582000.0,402197.0
10,2007.01.08,582000.0,13000.0,592000.0,594000.0,579000.0,682494.0
11,2007.01.05,595000.0,12000.0,608000.0,609000.0,595000.0,586649.0
12,2007.01.04,607000.0,4000.0,611000.0,612000.0,603000.0,381464.0
13,2007.01.03,611000.0,14000.0,627000.0,628000.0,611000.0,394730.0
1,2007.01.02,625000.0,12000.0,620000.0,627000.0,616000.0,355265.0
2,2006.12.28,613000.0,1000.0,616000.0,619000.0,610000.0,218266.0
3,2006.12.27,612000.0,6000.0,611000.0,614000.0,604000.0,196598.0
4,2006.12.26,606000.0,4000.0,609000.0,611000.0,602000.0,311490.0
5,2006.12.22,610000.0,5000.0,612000.0,614000.0,608000.0,346335.0
9,2006.12.21,615000.0,1000.0,619000.0,620000.0,613000.0,322380.0
10,2006.12.20,616000.0,6000.0,609000.0,620000.0,609000.0,484659.0
11,2006.12.19,610000.0,0.0,610000.0,614000.0,608000.0,342849.0
12,2006.12.18,610000.0,2000.0,610000.0,615000.0,608000.0,404331.0
13,2006.12.15,608000.0,6000.0,614000.0,615000.0,607000.0,473796.0
1,2006.12.14,614000.0,12000.0,603000.0,614000.0,600000.0,869434.0
2,2006.12.13,602000.0,2000.0,600000.0,609000.0,600000.0,347571.0
3,2006.12.12,600000.0,4000.0,606000.0,610000.0,599000.0,328052.0
4,2006.12.11,604000.0,7000.0,610000.0,612000.0,602000.0,451199.0
5,2006.12.08,611000.0,15000.0,617000.0,618000.0,608000.0,510161.0
9,2006.12.07,626000.0,9000.0,629000.0,635000.0,625000.0,297643.0
10,2006.12.06,635000.0,3000.0,638000.0,640000.0,629000.0,262821.0
11,2006.12.05,638000.0,3000.0,648000.0,651000.0,638000.0,350827.0
12,2006.12.04,641000.0,1000.0,643000.0,646000.0,637000.0,200100.0
13,2006.12.01,640000.0,2000.0,640000.0,645000.0,639000.0,168014.0
1,2006.11.30,638000.0,9000.0,636000.0,644000.0,635000.0,331362.0
2,2006.11.29,629000.0,1000.0,628000.0,637000.0,628000.0,339139.0
3,2006.11.28,630000.0,12000.0,631000.0,637000.0,630000.0,322048.0
4,2006.11.27,642000.0,10000.0,647000.0,650000.0,639000.0,322215.0
5,2006.11.24,652000.0,2000.0,654000.0,656000.0,646000.0,182419.0
9,2006.11.23,654000.0,6000.0,663000.0,665000.0,651000.0,249849.0
10,2006.11.22,660000.0,10000.0,647000.0,660000.0,647000.0,243090.0
11,2006.11.21,650000.0,2000.0,653000.0,656000.0,648000.0,210661.0
12,2006.11.20,652000.0,2000.0,656000.0,656000.0,647000.0,288586.0
13,2006.11.17,654000.0,3000.0,658000.0,658000.0,653000.0,185934.0
1,2006.11.16,657000.0,5000.0,676000.0,676000.0,657000.0,380746.0
2,2006.11.15,662000.0,15000.0,655000.0,662000.0,653000.0,597223.0
3,2006.11.14,647000.0,8000.0,648000.0,650000.0,644000.0,373706.0
4,2006.11.13,639000.0,10000.0,636000.0,640000.0,633000.0,330929.0
5,2006.11.10,629000.0,2000.0,628000.0,632000.0,626000.0,269615.0
9,2006.11.09,631000.0,16000.0,620000.0,631000.0,618000.0,565233.0
10,2006.11.08,615000.0,6000.0,615000.0,621000.0,615000.0,280736.0
11,2006.11.07,609000.0,4000.0,615000.0,615000.0,605000.0,355836.0
12,2006.11.06,605000.0,6000.0,609000.0,610000.0,599000.0,348796.0
13,2006.11.03,611000.0,3000.0,617000.0,620000.0,609000.0,280251.0
1,2006.11.02,614000.0,1000.0,614000.0,619000.0,611000.0,260489.0
2,2006.11.01,615000.0,4000.0,618000.0,620000.0,613000.0,279048.0
3,2006.10.31,611000.0,2000.0,607000.0,616000.0,603000.0,482808.0
4,2006.10.30,609000.0,11000.0,617000.0,619000.0,607000.0,402440.0
5,2006.10.27,620000.0,9000.0,629000.0,629000.0,616000.0,441651.0
9,2006.10.26,629000.0,4000.0,627000.0,634000.0,625000.0,333162.0
10,2006.10.25,625000.0,1000.0,624000.0,631000.0,621000.0,354819.0
11,2006.10.24,626000.0,1000.0,630000.0,633000.0,623000.0,363472.0
12,2006.10.23,625000.0,6000.0,631000.0,631000.0,620000.0,433013.0
13,2006.10.20,631000.0,5000.0,635000.0,638000.0,629000.0,464194.0
1,2006.10.19,636000.0,6000.0,645000.0,648000.0,632000.0,334332.0
2,2006.10.18,642000.0,5000.0,641000.0,644000.0,636000.0,323106.0
3,2006.10.17,647000.0,3000.0,650000.0,651000.0,642000.0,183493.0
4,2006.10.16,650000.0,6000.0,652000.0,658000.0,646000.0,340581.0
5,2006.10.13,644000.0,8000.0,645000.0,648000.0,642000.0,269853.0
9,2006.10.12,636000.0,4000.0,636000.0,645000.0,634000.0,372132.0
10,2006.10.11,640000.0,0.0,635000.0,644000.0,633000.0,216929.0
11,2006.10.10,640000.0,2000.0,642000.0,650000.0,640000.0,197276.0
12,2006.10.09,642000.0,6000.0,652000.0,657000.0,625000.0,597019.0
13,2006.10.04,648000.0,17000.0,659000.0,660000.0,647000.0,403729.0
1,2006.10.02,665000.0,1000.0,659000.0,669000.0,659000.0,290037.0
2,2006.09.29,664000.0,4000.0,669000.0,672000.0,661000.0,226625.0
3,2006.09.28,668000.0,9000.0,662000.0,672000.0,660000.0,343998.0
4,2006.09.27,659000.0,8000.0,655000.0,663000.0,655000.0,355216.0
5,2006.09.26,651000.0,1000.0,654000.0,658000.0,646000.0,257110.0
9,2006.09.25,650000.0,4000.0,650000.0,658000.0,648000.0,250113.0
10,2006.09.22,654000.0,11000.0,658000.0,661000.0,652000.0,235364.0
11,2006.09.21,665000.0,2000.0,674000.0,677000.0,664000.0,285264.0
12,2006.09.20,667000.0,5000.0,663000.0,669000.0,659000.0,315110.0
13,2006.09.19,672000.0,1000.0,673000.0,678000.0,671000.0,289412.0
1,2006.09.18,673000.0,17000.0,657000.0,679000.0,657000.0,527198.0
2,2006.09.15,656000.0,1000.0,653000.0,658000.0,651000.0,239772.0
3,2006.09.14,655000.0,13000.0,642000.0,655000.0,641000.0,620439.0
4,2006.09.13,642000.0,10000.0,640000.0,645000.0,637000.0,499576.0
5,2006.09.12,632000.0,1000.0,638000.0,642000.0,629000.0,353782.0
9,2006.09.11,633000.0,14000.0,647000.0,649000.0,633000.0,366389.0
10,2006.09.08,647000.0,2000.0,644000.0,650000.0,644000.0,167494.0
11,2006.09.07,649000.0,5000.0,646000.0,651000.0,643000.0,202533.0
12,2006.09.06,654000.0,3000.0,658000.0,658000.0,651000.0,165470.0
13,2006.09.05,657000.0,1000.0,656000.0,660000.0,652000.0,146528.0
1,2006.09.04,656000.0,3000.0,662000.0,662000.0,655000.0,179730.0
2,2006.09.01,653000.0,3000.0,652000.0,657000.0,649000.0,179028.0
3,2006.08.31,650000.0,2000.0,654000.0,662000.0,650000.0,413401.0
4,2006.08.30,652000.0,8000.0,660000.0,661000.0,649000.0,283944.0
5,2006.08.29,660000.0,17000.0,652000.0,661000.0,650000.0,309598.0
9,2006.08.28,643000.0,3000.0,650000.0,652000.0,643000.0,214444.0
10,2006.08.25,646000.0,9000.0,642000.0,651000.0,639000.0,320356.0
